NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
5/13/2019,P005918625,"3900 W ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866429,-87.722898,1,rooftop,3900,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60624,US,Cook
5/14/2019,P005691552,"1000 W SUNNYSIDE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.963456,-87.654769,1,range_interpolation,1000,"W Sunnyside Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005682432,"6300 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77909,-87.684863,1,range_interpolation,6300,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005646627,"4000 W VAN BUREN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875117,-87.725484,1,range_interpolation,4000,"W Van Buren St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005647776,"4600 W LAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887071,-87.740771,1,rooftop,4600,"W Lake St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
5/14/2019,P005728233,"200 N WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885886,-87.626277,1,range_interpolation,200,"N Wabash Ave",,,Chicago,IL,"Cook County",60611,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005726437,"8700 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.735704,-87.643931,1,rooftop,8700,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
5/14/2019,P005726481,"8900 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.732038,-87.66296,1,range_interpolation,8900,"S Ashland Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005728301,"1200 S CANAL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867103,-87.639217,1,range_interpolation,1200,"S Canal St",,,Chicago,IL,"Cook County",60606,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005788989,"200 W 47TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.809288,-87.631565,1,range_interpolation,200,"W 47th St",,,Chicago,IL,"Cook County",60609,US,"TIGER/Line® dataset from the US Census Bureau"
5/14/2019,P005770775,"10200 S WENTWORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.708797,-87.628711,1,rooftop,10200,"S Wentworth Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
5/14/2019,P005770754,"1500 W 69TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768848,-87.661702,1,rooftop,1500,"W 69th St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
5/14/2019,P005821611,"8900 S VINCENNES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.731755,-87.64687,1,range_interpolation,8900,"S Vincennes Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
5/15/2019,P005540933,"10200 S CALUMET ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.708988,-87.615387,1,rooftop,10200,"S Calumet Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
5/15/2019,P005616142,"5800 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.788191,-87.684281,1,rooftop,5800,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
5/15/2019,P005668192,"4500 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.963838,-87.657053,1,rooftop,4500,"N Broadway St",,,Chicago,IL,"Cook County",60640,US,"City of Chicago"
5/15/2019,P005700055,"1100 W 57TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.79041,-87.652352,1,range_interpolation,1100,"W 57th St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/15/2019,P005821841,"8600 S MORGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.737698,-87.648883,1,rooftop,8600,"S Morgan St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
5/15/2019,P005805288,"10 W ROOSEVELT RD ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.867621,-87.62779,1,range_interpolation,10,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
5/16/2019,P005468980,"10 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880462,-87.706829,1,rooftop,10,"S Kedzie Ave",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
5/16/2019,P005458206,"10 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880671,-87.755225,1,range_interpolation,10,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
5/16/2019,P005388176,"4800 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.806668,-87.665321,1,rooftop,4800,"S Ashland Ave",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
5/16/2019,P005558851,"3800 W LAWRENCE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.968564,-87.723371,1,rooftop,3800,"W Lawrence Ave",,,Chicago,IL,"Cook County",60625,US,"City of Chicago"
5/16/2019,P005821842,"1200 W 95TH PL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.720606,-87.653141,1,rooftop,1200,"W 95th Pl",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
5/16/2019,P005795867,"6300 N ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.996042,-87.691051,1,range_interpolation,6300,"N Artesian Ave",,,Chicago,IL,"Cook County",60659,US,"TIGER/Line® dataset from the US Census Bureau"
5/16/2019,P005797137,"3100 S ASLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P003319124,"7100 S EMERALD AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.765105,-87.643459,1,rooftop,7100,"S Emerald Ave",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
5/17/2019,P005682435,"3100 W 26TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.844402,-87.702584,1,range_interpolation,3100,"W 26th St",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005648522,"1900 E 95TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.722595,-87.577211,1,range_interpolation,1900,"E 95th St",,,Chicago,IL,"Cook County",60617,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005789811,"100 W LAKE ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.90363,-87.908634,1,rooftop,100,"W Lake St",,,Northlake,IL,"Cook County",60164,US,Cook
5/17/2019,P005724834,"5900 S MAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786751,-87.653472,1,range_interpolation,5900,"S May St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005731756,"200 N PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882943,-87.725388,1,rooftop,200,"N Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
5/17/2019,P005618844,"3400 W OGDEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.856513,-87.710578,1,rooftop,3400,"W Ogden Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
5/17/2019,P005806816,"6300 S MAPLEWOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779054,-87.687304,1,range_interpolation,6300,"S Maplewood Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005772822,"5300 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.894759,-87.75805,1,range_interpolation,5300,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005771169,"800 W 65TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.776242,-87.645907,1,range_interpolation,800,"W 65th St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005771170,"6300 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779179,-87.664623,1,rooftop,6300,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
5/17/2019,P005765621,"1000 W ARGYLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973162,-87.654927,1,range_interpolation,1000,"W Argyle St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005821723,"9400 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.722883,-87.662717,1,range_interpolation,9400,"S Ashland Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005811186,"6700 S OAKLEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771838,-87.680888,1,range_interpolation,6700,"S Oakley Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005805263,"200 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879311,-87.627709,1,range_interpolation,200,"S State St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
5/17/2019,P005918557,"3100 S CERMAK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.852054,-87.703029,0.9,rooftop,3100,"W Cermak Rd",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
5/18/2019,P005029905,"3200 N SPRINGFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940011,-87.725107,1,range_interpolation,3200,"N Springfield Ave",,,Chicago,IL,"Cook County",60618,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005491177,"4700 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.967362,-87.658632,1,range_interpolation,4700,"N Broadway St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005388375,"900 W SCHOOL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941617,-87.652144,1,range_interpolation,900,"W School St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005647229,"3700 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880687,-87.717145,1,range_interpolation,3700,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005725081,"6200 S NORMAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781584,-87.637525,1,range_interpolation,6200,"S Normal Ave",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005789301,"300 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.888374,-87.628794,1,rooftop,300,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
5/18/2019,P005789302,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005620607,"6900 S JUSTINE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768417,-87.662705,1,range_interpolation,6900,"S Justine St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005610658,"300 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886103,-87.745477,1,range_interpolation,300,"N Cicero Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005806833,"6300 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779065,-87.683638,1,range_interpolation,6300,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005806242,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
5/18/2019,P005914743,"10 E ADAMS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879642,-87.627554,1,range_interpolation,10,"E Adams St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
5/18/2019,P005800250,"6600 S ST LAWRENCE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.774755,-87.611052,1,rooftop,6600,"S St Lawrence Ave",,,Chicago,IL,"Cook County",60637,US,"City of Chicago"
5/19/2019,P005114661,"8300 S VINCENNES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.743588,-87.636286,1,range_interpolation,8300,"S Vincennes Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005490653,"800 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940179,-87.649492,1,rooftop,800,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
5/19/2019,P005575084,"2700 W GRANVILLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.993857,-87.69708,1,range_interpolation,2700,"W Granville Ave",,,Chicago,IL,"Cook County",60659,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005682390,"7400 S SOUTH SHORE DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.762031,-87.559035,1,rooftop,7400,"S South Shore Dr",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
5/19/2019,P005699673,"1500 W 62ND ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781177,-87.661829,1,range_interpolation,1500,"W 62nd St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005643626,"2200 S SACRAMENTO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.851688,-87.700363,1,range_interpolation,2200,"S Sacramento Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005543280,"5900 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786596,-87.664394,1,range_interpolation,5900,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005641015,"1100 S INDEPENDENCE BLVD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867931,-87.720612,1,rooftop,1100,"S Independence Blvd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
5/19/2019,P005701401,"10200 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.708909,-87.620312,1,rooftop,10200,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
5/19/2019,P005719071,"1500 N HUMBOLDT BLV ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.90693,-87.701219,0.9,range_interpolation,1500,"N Humboldt Dr",,,Chicago,IL,"Cook County",60647,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005784918,"3200 W NORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.324027,-87.856704,0.33,place,,,,,"North Chicago",IL,"Lake County",60064,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005806834,"5900 S MOZART ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786126,-87.69504,1,rooftop,5900,"S Mozart St",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
5/19/2019,P005806905,"2900 W REDFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005770281,"5800 S CARPENTER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.788641,-87.651447,1,rooftop,5800,"S Carpenter St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
5/19/2019,P005772823,"5100 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895259,-87.753343,1,rooftop,5100,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
5/19/2019,P005821956,"9100 S MARSHFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.728291,-87.664416,1,rooftop,9100,"S Marshfield Ave",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
5/19/2019,P005811252,"2900 W REDFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005805873,"7200 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.762716,-87.683591,1,rooftop,7200,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
5/19/2019,P005913975,"2300 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.850963,-87.623759,0.9,range_interpolation,2300,"S Michigan Ave",,,Chicago,IL,"Cook County",60616,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005795152,"10 W HUBBARD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890303,-87.628623,1,rooftop,10,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
5/19/2019,P005918861,"1500 S MILLARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.860637,-87.716476,1,range_interpolation,1500,"S Millard Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
5/19/2019,P005909786,"3600 N HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947637,-87.649848,1,rooftop,3600,"N Halsted St",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
5/20/2019,P005570016,"100 E 35TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.831356,-87.622817,1,rooftop,100,"E 35th St",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
5/20/2019,P005511701,"5900 N SHERIDAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.989263,-87.655789,1,rooftop,5900,"N Sheridan Rd",,,Chicago,IL,"Cook County",60660,US,"City of Chicago"
5/20/2019,P005473875,"4100 W WASHINGTON BL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881863,-87.728157,1,range_interpolation,4100,"W Washington Blvd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005474263,"3700 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895724,-87.718977,1,rooftop,3700,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
5/20/2019,P005652648,"1400 N PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.906305,-87.726407,1,range_interpolation,1400,"N Pulaski Rd",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005729682,"500 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.891113,-87.628248,1,rooftop,500,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
5/20/2019,P005727755,"1100 S DES PLAINES ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.802489,-87.599131,0.5,range_interpolation,1100,"E 51st St",,,Chicago,IL,"Cook County",60615,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005718989,"1600 N DAMEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.910613,-87.677465,1,range_interpolation,1600,"N Damen Ave",,,Chicago,IL,"Cook County",60647,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005770282,"6500 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.776379,-87.644851,1,range_interpolation,6500,"S Halsted Pkwy",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005704986,"1300 N WELLS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.905879,-87.634541,1,range_interpolation,1300,"N Wells St",,,Chicago,IL,"Cook County",60610,US,"TIGER/Line® dataset from the US Census Bureau"
5/20/2019,P005917803,"2100 E 79TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751902,-87.573369,1,rooftop,2100,"E 79th St",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
5/21/2019,P005553572,"3000 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866771,-87.700997,1,rooftop,3000,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
5/21/2019,P005553574,"3000 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866771,-87.700997,1,rooftop,3000,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
5/21/2019,P005473933,"3900 W LAKE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885579,-87.72496,1,range_interpolation,3900,"W Lake St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
5/21/2019,P005699206,"1000 W 59TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786806,-87.649827,1,range_interpolation,1000,"W 59th St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
5/21/2019,P005732561,"4100 W CARROLL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887065,-87.728528,1,rooftop,4100,"W Carroll Ave",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
5/21/2019,P005726880,"9100 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.728341,-87.663231,1,rooftop,9100,"S Ashland Ave",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
5/21/2019,P005728213,"1400 S CANAL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.863069,-87.639862,1,rooftop,1400,"S Canal St",,,Chicago,IL,"Cook County",60607,US,"City of Chicago"
5/21/2019,P005728089,"500 W ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867594,-87.639593,1,rooftop,500,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60606,US,"City of Chicago"
5/21/2019,P005806248,"2200 W LITHUANIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
5/21/2019,P005770546,"1100 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779899,-87.653137,1,rooftop,1100,"W 63rd St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
5/22/2019,P005652458,"4300 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881051,-87.733256,1,rooftop,4300,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
5/22/2019,P005615043,"400 W ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867485,-87.637589,1,range_interpolation,400,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
5/22/2019,P005806835,"2400 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779215,-87.683638,1,range_interpolation,2400,"W 63rd St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
5/22/2019,P005772561,"900 N CENTRAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.897414,-87.716735,1,rooftop,900,"N Central Park Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
5/22/2019,P005805751,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
5/22/2019,P005806551,"2300 W 70 ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.766396,-87.680759,1,range_interpolation,2300,"W 70th St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
5/22/2019,P005919172,"400 N WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.889596,-87.627798,1,rooftop,400,"N Wabash Ave",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
5/22/2019,P005918630,"2500 S WHIPPLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.846256,-87.701769,1,rooftop,2500,"S Whipple St",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
5/23/2019,P005456194,"300 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885788,-87.75526,1,range_interpolation,300,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
5/23/2019,P005690966,"1600 W WILSON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.96547,-87.669828,1,rooftop,1600,"W Wilson Ave",,,Chicago,IL,"Cook County",60640,US,"City of Chicago"
5/23/2019,P005690772,"4200 N KENMORE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.960157,-87.656987,1,rooftop,4200,"N Kenmore Ave",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
5/23/2019,P005642973,"1100 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867842,-87.725245,1,range_interpolation,1100,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
5/23/2019,P005726482,"1500 W 91ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.728399,-87.660418,1,range_interpolation,1500,"W 91st St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
5/23/2019,P005729878,"1500 N SEDGWICK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.909391,-87.638534,1,range_interpolation,1500,"N Sedgwick St",,,Chicago,IL,"Cook County",60610,US,"TIGER/Line® dataset from the US Census Bureau"
5/23/2019,P005728241,"1300 S CANAL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.865412,-87.63934,1,range_interpolation,1300,"S Canal St",,,Chicago,IL,"Cook County",60606,US,"TIGER/Line® dataset from the US Census Bureau"
5/23/2019,P005789687,"200 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879311,-87.627709,1,range_interpolation,200,"S State St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
