NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
3/5/2020,P005876015,"600 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.891977,-87.688325,0.54,nearest_rooftop_match,558,"N Artesian Ave",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
3/5/2020,P005927351,"6700 S OAKLEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771838,-87.680888,1,range_interpolation,6700,"S Oakley Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
3/5/2020,P005927581,"6700 S OAKLEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771838,-87.680888,1,range_interpolation,6700,"S Oakley Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
3/5/2020,P005934730,"5400 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795876,-87.645535,1,rooftop,5400,"S Halsted St",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
3/5/2020,P005868732,"2500 S ARCHER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.847459,-87.646733,1,rooftop,2500,"S Archer Ave",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
3/6/2020,P005543701,"6400 S MARSHFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.777516,-87.66579,1,rooftop,6400,"S Marshfield Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/6/2020,P005596768,"9100 S COMMERCIAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.729925,-87.551257,1,range_interpolation,9100,"S Commercial Ave",,,Chicago,IL,"Cook County",60617,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005655587,"2100 W CERMAK RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.853074,-87.661863,1,rooftop,2100,"W Cermak Rd",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
3/6/2020,P005851252,"10 W HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890303,-87.628623,1,rooftop,10,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
3/6/2020,P005855893,"8600 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.738444,-87.625012,1,rooftop,8600,"S State St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
3/6/2020,P005774613,"5700 S ELIZABETH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.790357,-87.65635,1,rooftop,5700,"S Elizabeth St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/6/2020,P005875416,"3900 W CERMAK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.851652,-87.72285,1,range_interpolation,3900,"W Cermak Rd",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005883727,"7900 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750203,-87.663818,1,rooftop,7900,"S Ashland Ave",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
3/6/2020,P005883832,"1000 W 87TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.735852,-87.648491,1,range_interpolation,1000,"W 87th St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005883876,"1600 E 87TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.737063,-87.585636,1,range_interpolation,1600,"E 87th St",,,Chicago,IL,"Cook County",60617,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005883663,"7900 S MARYLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.75115,-87.603966,1,range_interpolation,7900,"S Maryland Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005883664,"7900 S COTTAGE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751136,-87.605215,0.8,range_interpolation,7900,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
3/6/2020,P005876306,"10 E WACKER DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881599,-87.637511,0.8,rooftop,10,"S Wacker Dr",,,Chicago,IL,"Cook County",60606,US,Cook
3/7/2020,P005666662,"10 W CALHOUN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882745,-87.62821,1,range_interpolation,10,"W Calhoun Pl",,,Chicago,IL,"Cook County",60602,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005655588,"3100 S HARDING ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.836752,-87.723129,1,range_interpolation,3100,"S Harding Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005791246,"1500 N CALIFORNIA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.908545,-87.697012,1,range_interpolation,1500,"N California Ave",,,Chicago,IL,"Cook County",60622,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005734918,"3800 W MAYPOLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.883937,-87.720888,1,range_interpolation,3800,"W Maypole Ave",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005861716,"3800 W GRAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.904055,-87.721477,1,range_interpolation,3800,"W Grand Ave",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005772294,"10 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880671,-87.755225,1,range_interpolation,10,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005772668,"10 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881489,-87.745475,1,range_interpolation,10,"N Cicero Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005705769,"2300 N LINCOLN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.923962,-87.63719,1,rooftop,2300,"N Lincoln Park W",,,Chicago,IL,"Cook County",60614,US,Cook
3/7/2020,P005824704,"1100 W CORNELIA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945477,-87.656905,1,rooftop,1100,"W Cornelia Ave",,,Chicago,IL,"Cook County",60657,US,Cook
3/7/2020,P005924968,"11600 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.682403,-87.623179,1,rooftop,11600,"S State St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
3/7/2020,P005875546,"500 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874208,-87.725443,1,range_interpolation,500,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005883822,"7800 S STONY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005940446,"400 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.889505,-87.628191,1,rooftop,400,"N State St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
3/7/2020,P005927585,"2400 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779215,-87.683638,1,range_interpolation,2400,"W 63rd St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005927587,"6300 S CAMPBELL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779072,-87.686092,1,range_interpolation,6300,"S Campbell Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005879061,"400 S CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874809,-87.745323,1,rooftop,400,"S Cicero Ave",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
3/7/2020,P005883704,"8100 S STONY ISLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.747556,-87.58627,1,rooftop,8100,"S Stony Island Ave",,,Chicago,IL,"Cook County",60619,US,"City of Chicago"
3/7/2020,P005890692,"6300 S VERNON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78011,-87.61441,1,range_interpolation,6300,"S Vernon Ave",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
3/7/2020,P005890814,"7100 S JEFFERY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.766005,-87.576299,1,range_interpolation,7100,"S Jeffery Ave",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005691843,"3300 N SHEFFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941899,-87.654525,1,rooftop,3300,"N Sheffield Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
3/8/2020,P005626436,"7800 W IRVING PK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.95226,-87.821978,1,range_interpolation,7800,"W Irving Park Rd",,,Norridge,IL,"Cook County",60706,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005868012,"1100 W WILSON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965249,-87.657473,1,range_interpolation,1100,"W Wilson Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005774897,"5600 S HERMITAGE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.792046,-87.668545,1,rooftop,5600,"S Hermitage Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/8/2020,P005706619,"6100 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.782993,-87.664702,1,rooftop,6100,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/8/2020,P005878713,"4000 W GRAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.906621,-87.726722,1,rooftop,4000,"W Grand Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
3/8/2020,P005879078,"5000 W MADISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880284,-87.750172,1,range_interpolation,5000,"W Madison St",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005927086,"7000 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.766398,-87.683686,1,rooftop,7000,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
3/8/2020,P005887071,"7100 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764566,-87.683735,1,rooftop,7100,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,Cook
3/8/2020,P005895104,"10 W GRAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.891521,-87.628068,1,range_interpolation,10,"W Grand Ave",,,Chicago,IL,"Cook County",60610,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005801347,"1800 W 21ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.853925,-87.670994,1,range_interpolation,1800,"W 21st St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005800827,"1200 S LOOMIS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866765,-87.66157,1,range_interpolation,1200,"S Loomis St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
3/8/2020,P005927453,"5400 S SPAULDING ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795165,-87.706412,1,rooftop,5400,"S Spaulding Ave",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
3/9/2020,P003319924,"10100 S LAFAYETTE AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.71065,-87.625151,1,rooftop,10100,"S Lafayette Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
3/9/2020,P003319925,"10200 S MICHIGAN AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.708909,-87.620312,1,rooftop,10200,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
3/9/2020,P005700778,"12300 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.670388,-87.641669,0.9,range_interpolation,12300,"S Halsted Pkwy",,,Riverdale,IL,"Cook County",60827,US,"TIGER/Line® dataset from the US Census Bureau"
3/9/2020,P005620279,"4700 S FAIRFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.808151,-87.692982,1,range_interpolation,4700,"S Fairfield Ave",,,Chicago,IL,"Cook County",60632,US,"TIGER/Line® dataset from the US Census Bureau"
3/9/2020,P005883906,"6800 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77025,-87.664354,1,rooftop,6800,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/9/2020,P005927287,"5900 S WASHTENAW ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786296,-87.691155,1,range_interpolation,5900,"S Washtenaw Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
3/9/2020,P005840698,"100 N WABASH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.883372,-87.626229,1,range_interpolation,100,"N Wabash Ave",,,Chicago,IL,"Cook County",60611,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005572368,"7600 N PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019679,-87.673341,1,rooftop,7600,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
3/10/2020,P005699796,"6300 S MORGAN ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779523,-87.649642,1,range_interpolation,6300,"S Morgan St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005700765,"300 W 119TH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.677796,-87.629866,1,range_interpolation,300,"W 119th St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005848246,"3600 S KING DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.830623,-87.616939,1,range_interpolation,3600,"S King Dr",,,Chicago,IL,"Cook County",60653,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005775181,"1200 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779875,-87.654697,1,rooftop,1200,"W 63rd St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/10/2020,P005887072,"6300 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779065,-87.683638,1,range_interpolation,6300,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005876437,"200 E RANDOLPH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885267,-87.621483,1,rooftop,200,"E Randolph St",,,Chicago,IL,"Cook County",60601,US,"City of Chicago"
3/10/2020,P005931537,"6300 S VERNON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78011,-87.61441,1,range_interpolation,6300,"S Vernon Ave",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005824573,"3500 N CLARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945755,-87.65523,1,range_interpolation,3500,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
3/10/2020,P005851691,"1400 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.857999,-87.661631,1,rooftop,1400,"W 18th St",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
3/10/2020,P005861893,"4000 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881137,-87.725899,1,rooftop,4000,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
3/11/2020,P005694282,"3900 W VAN BUREN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875494,-87.723314,1,rooftop,3900,"W Van Buren St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
3/11/2020,P005655812,"3300 W 16TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.858902,-87.707893,1,range_interpolation,3300,"W 16th St",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
3/11/2020,P005700727,"10 E 112TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.691047,-87.62261,1,rooftop,10,"E 112th St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
3/11/2020,P005851327,"3300 W 55TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.793748,-87.706205,1,rooftop,3300,"W 55th St",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
3/11/2020,P005856106,"800 W 83RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.743208,-87.64383,1,range_interpolation,800,"W 83rd Pl",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
3/11/2020,P005943516,"1600 W MONTEREY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.689666,-87.662346,1,rooftop,1600,"W Monterey Ave",,,Chicago,IL,"Cook County",60643,US,"City of Chicago"
3/11/2020,P005883825,"7900 S COTTAGE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751136,-87.605215,0.8,range_interpolation,7900,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
3/11/2020,P005894653,"500 N NEW STREET ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.89063,-87.618745,0.6,street_center,,"N New St",,,Chicago,IL,"Cook County",60611,US,"TIGER/Line® dataset from the US Census Bureau"
3/11/2020,P005887075,"7200 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.762718,-87.684777,1,rooftop,7200,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
3/11/2020,P005887747,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
3/11/2020,P005876722,"100 N WELLS ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882633,-87.633884,1,rooftop,100,"N Wells St",,,Chicago,IL,"Cook County",60606,US,Cook
3/11/2020,P005883706,"7400 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.759918,-87.605806,1,rooftop,7400,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60619,US,"City of Chicago"
3/11/2020,P005851778,"1200 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.85777,-87.658265,1,range_interpolation,1200,"W 18th St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
3/11/2020,P005925526,"4600 W 59TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.785634,-87.737895,1,range_interpolation,4600,"W 59th St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
3/12/2020,P005579384,"2000 E 70TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.76813,-87.576347,1,range_interpolation,2000,"E 70th St",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
3/12/2020,P005841391,"10 N STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881573,-87.628172,1,rooftop,10,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
3/12/2020,P005825685,"2800 N KILPATRICK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.931715,-87.744146,1,range_interpolation,2800,"N Kilpatrick Ave",,,Chicago,IL,"Cook County",60641,US,"TIGER/Line® dataset from the US Census Bureau"
3/12/2020,P005876736,"100 N DEARBORN ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.883364,-87.629435,1,range_interpolation,100,"N Dearborn St",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
3/12/2020,P005931576,"6700 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77285,-87.606166,1,rooftop,6700,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60637,US,"City of Chicago"
3/13/2020,P005519090,"3500 S INDIANA AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.830869,-87.622208,1,rooftop,3500,"S Indiana Ave",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
3/13/2020,P005728396,"1400 S CANAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.863069,-87.639862,1,rooftop,1400,"S Canal St",,,Chicago,IL,"Cook County",60607,US,"City of Chicago"
3/13/2020,P005873219,"1500 N CLYBOURN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.908397,-87.646845,1,rooftop,1500,"N Clybourn Ave",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
3/13/2020,P005774562,"1700 W 68TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770191,-87.666395,1,range_interpolation,1700,"W 68th St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005708639,"300 S DEARBORN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.878016,-87.629298,1,range_interpolation,300,"S Dearborn St",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005708641,"1100 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
3/13/2020,P005877638,"500 S PULASKI ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.874208,-87.725443,1,range_interpolation,500,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005883922,"7800 S PERRY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.752771,-87.62961,1,rooftop,7800,"S Perry Ave",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
3/13/2020,P005927089,"3200 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.778823,-87.703136,1,range_interpolation,3200,"W 63rd St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005883826,"7100 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764722,-87.664278,1,rooftop,7100,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,Cook
3/13/2020,P005927272,"4700 S KOMENSKY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.807703,-87.724806,1,range_interpolation,4700,"S Komensky Ave",,,Chicago,IL,"Cook County",60632,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005927354,"6800 S CLAREMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770045,-87.682434,1,rooftop,6800,"S Claremont Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
3/13/2020,P005887078,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
3/13/2020,P005876767,"300 S PLYMOUTH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.878024,-87.628757,1,range_interpolation,300,"S Plymouth Ct",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
3/13/2020,P005863574,"800 N STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.896968,-87.6284,1,rooftop,800,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
3/13/2020,P005827691,"10900 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.696108,-87.620806,0.9,range_interpolation,10900,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005308716,"1500 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867334,-87.664302,1,rooftop,1500,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60607,US,Cook
3/14/2020,P005690858,"3500 N CLARK ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945755,-87.65523,1,range_interpolation,3500,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005655432,"2400 S CALIFONIA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005843025,"3500 N CLARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945755,-87.65523,1,range_interpolation,3500,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005868371,"3500 N CLARK ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945755,-87.65523,1,range_interpolation,3500,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005877652,"900 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940187,-87.651827,1,rooftop,900,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
3/14/2020,P005824709,"3500 N CLARK ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.945755,-87.65523,1,range_interpolation,3500,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005879211,"5500 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895147,-87.763885,1,rooftop,5500,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
3/14/2020,P005887749,"6300 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77909,-87.684863,1,range_interpolation,6300,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005894069,"400 N WINDMERE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.49683,-87.776232,0.8,rooftop,400,"S Windmere Cir",,,Matteson,IL,"Cook County",60443,US,Cook
3/14/2020,P005876588,"100 N LOWER MICHIGA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
3/14/2020,P005839387,"6100 S WOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.782929,-87.669511,1,rooftop,6100,"S Wood St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
